url,vehicle,rescue_sheet,advanced_ecall,multi_collision_brake,submergence_check,system_name,type,operational_from,speed_limit_information_function,speed_control_function,applies_to,fatigue,emergency_lane_keeping,lane_keep_assist,human_machine_interface,sensor_used,distraction,impairment,additional_information,avoidance,warning_function,speed_limitation_function,warning,lka_confirmation_test,ldw_confirmation_test,variant
https://www.euroncap.com/en/results/vw/t-cross/57088,Volkswagen T-Cross,"Available, ISO compliant",Available,Available,Compliant,Front Assist,Autonomous emergency braking and forward collision warning,4 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,Drowsiness,Good,Good,Good,radar,,,,,,,,,,
https://www.euroncap.com/en/results/mg/3/55586,MG 3,"Available, ISO compliant",Available,Available,Partially Compliant,AEB,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent Speed Limiter not default ON (accurate to 5km/h),Front and rear seats,Microsleep and Sleep,Good,Good,Good,camera,,,,,,,,,,
https://www.euroncap.com/en/results/firefly/firefly/56171,firefly,"Available, ISO compliant",Available,Available,Compliant,AEB,Autonomous emergency braking and forward collision warning,4 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,Microsleep and Sleep,Good,Good,Good,camera,Long & Short Distraction and Phone Use,,,,,,,,,
https://www.euroncap.com/en/results/smart/%235/56207,smart #5,"Available, ISO compliant",Available,Available,Compliant,CMSF,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,"Drowsiness, Microsleep and Sleep",Good,Good,Good,camera,Long & Short Distraction and Phone Use,,,,,,,,,
https://www.euroncap.com/en/results/im/im6/56176,IM IM6,"Available, ISO compliant",Available,Available,Partially Compliant,AEB Car to Car System,Autonomous emergency braking and forward collision warning,8 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,"Drowsiness, Microsleep and Sleep",Good,Good,Good,camera and radar,Long & Short Distraction and Phone Use,,,,,,,,,
https://www.euroncap.com/en/results/togg/t10f/56127,Togg T10F,"Available, ISO compliant",Available,Available,Compliant,Forward Collision Avoidance,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,"Drowsiness, Microsleep and Sleep",Good,Good,Good,camera and radar,Long Distraction,,,,,,,,,
https://www.euroncap.com/en/results/togg/t10x/56128,Togg T10X,"Available, ISO compliant",Available,Available,Compliant,Forward Collision Avoidance,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,"Drowsiness, Microsleep and Sleep",Good,Good,Good,camera and radar,Long Distraction,,,,,,,,,
https://www.euroncap.com/en/results/lynk+%26+co/08/56198,Lynk & Co 08,"Available, ISO compliant",Available,Available,Compliant,Lane Keeping Assist (LKA),Autonomous emergency braking and forward collision warning,65 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,Microsleep and Sleep,Good,Good,Good,camera and radar,Long & Short Distraction and Phone Use,,,,,,,,,
https://www.euroncap.com/en/results/audi/q4+e-tron/56157,Audi Q4 e-tron,"Available, ISO compliant",Available,Available,Compliant,Audi Pre Sense,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent Speed Limiter not default ON (accurate to 5km/h),Front and rear seats,Drowsiness,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/aion/v/56131,AION V,"Available, ISO compliant",Available,Available,Compliant,Forward Collision Mitigation Assist,Autonomous emergency braking and forward collision warning,8 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,"Drowsiness, Microsleep and Sleep",Good,Good,Good,camera and radar,Long & Short Distraction and Phone Use,,,,,,,,,
https://www.euroncap.com/en/results/hyundai/ioniq+9/56173,Hyundai IONIQ 9,"Available, ISO compliant",Available,Available,Compliant,Forward Collision - Avoidance Assist (FCA),Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),"Front and rear seats, including third row","Drowsiness, Microsleep and Sleep",Good,Good,Good,camera and radar,Long & Short Distraction and Phone Use,,,,,,,,,
https://www.euroncap.com/en/results/exlantix/es/56169,EXLANTIX ES,"Available, ISO compliant",Available,Available,Compliant,Automatic Emergency Brake,Autonomous emergency braking and forward collision warning,4 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,"Drowsiness, Microsleep and Sleep",Good,Good,Good,camera and radar,Long and Short Distraction,,,,,,,,,
https://www.euroncap.com/en/results/mini/aceman/56204,MINI Aceman,"Available, ISO compliant",Available,Available,Compliant,Front collision warning with brake intervention,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent Speed Limiter not default ON (accurate to 5km/h),Front and rear seats,Drowsiness,Good,Good,Good,camera,,,,,,,,,,
https://www.euroncap.com/en/results/mini/cooper/56205,MINI Cooper,"Available, ISO compliant",Available,Available,Partially Compliant,Front collision warning with brake intervention,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent Speed Limiter not default ON (accurate to 5km/h),Front and rear seats,Drowsiness,Good,Good,Good,Camera,,,,,,,,,,
https://www.euroncap.com/en/results/byd/dolphin+surf/56154,BYD DOLPHIN SURF,"Available, ISO compliant",Available,Available,Compliant,Automatic Emergency Braking,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,"Drowsiness, Microsleep and Sleep",Adequate,Good,Good,camera,Long Distraction,,,,,,,,,
https://www.euroncap.com/en/results/vw/id.+buzz/56212,VW ID.Buzz,"Available, ISO compliant",Available,Available,Compliant,"Notbremsassistent ""Front Assist"" mit Fußgänger- und Radfahrererkennung",Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent Speed Limiter not default ON (accurate to 5km/h),Front and rear seats,Drowsiness,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/bmw/1+series/56148,BMW 1-Series,"Available, ISO compliant",Available,Available,Compliant,Front collision warning with brake intervention,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent Speed Limiter not default ON (accurate to 5km/h),Front and rear seats,Drowsiness,Good,Good,Good,camera,,,,,,,,,,
https://www.euroncap.com/en/results/suzuki/e+vitara/56210,Suzuki e VITARA,"Available, ISO compliant",Available,Available,Partially Compliant,Dual Sensor Brake Support 2,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,Drowsiness and Microsleep,Good,Good,Good,camera and radar,,,,,,,,,,
https://www.euroncap.com/en/results/toyota/urban+cruiser/56211,Toyota Urban Cruiser,"Available, ISO compliant",Available,Available,Partially Compliant,Brake Support System,Autonomous emergency braking and forward collision warning,5 km/h,"Camera & Map, subsigns supported",Intelligent ACC (accurate to 5km/h),Front and rear seats,Drowsiness and Microsleep,Good,Good,Good,camera and radar,,,,,,,,,,
